Transaction ID,Date,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
219981,14/10/2020,16,Visa,Tap,29,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,54,TSB,0
220199,13/10/2020,11,MasterCard,PIN,169,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,54,Lloyds,0
220284,14/10/2020,23,MasterCard,Tap,6,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,54,Lloyds,0
220444,14/10/2020,13,Visa,PIN,43,POS,Restaurant,China,China,United Kingdom,F,54,Metro,0
220532,13/10/2020,7,Visa,PIN,371,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,54,RBS,0
220678,14/10/2020,13,Visa,PIN,364,ATM,Food,India,India,United Kingdom,F,54,Barclays,0
220697,14/10/2020,14,Visa,Tap,16,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,54,Metro,0
220738,13/10/2020,19,MasterCard,PIN,174,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,54,Monzo,0
220778,14/10/2020,11,Visa,Tap,16,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,54,Halifax,0
220903,13/10/2020,4,MasterCard,Tap,13,Online,Food,China,China,United Kingdom,M,54,Monzo,1
220923,14/10/2020,14,Visa,PIN,397,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,54,Barclays,0
220936,14/10/2020,16,MasterCard,PIN,103,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,54,TSB,0
220978,13/10/2020,15,Visa,PIN,356,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,54,Barlcays,0
221094,14/10/2020,7,Visa,Tap,27,Online,Subscription,United Kingdom,USA,United Kingdom,M,54,Lloyds,0
221095,14/10/2020,13,MasterCard,PIN,16,ATM,Electronics,China,United Kingdom,China,F,54,Barclays,0
221115,14/10/2020,10,MasterCard,Tap,28,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,54,Barlcays,0
221118,13/10/2020,11,Visa,Tap,15,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
221133,13/10/2020,19,Visa,Tap,16,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,54,Metro,0
221135,13/10/2020,9,Visa,Tap,18,ATM,Fashion,United Kingdom,USA,United Kingdom,F,54,Barclays,0
221318,13/10/2020,23,MasterCard,PIN,30,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,54,Halifax,0
221337,14/10/2020,23,MasterCard,PIN,37,POS,Services,Russia,Russia,Russia,M,54,Metro,0
221353,13/10/2020,6,MasterCard,Tap,21,POS,Fashion,USA,United Kingdom,USA,F,54,Monzo,1
221365,14/10/2020,11,MasterCard,PIN,292,POS,Services,United Kingdom,Russia,United Kingdom,M,54,Barlcays,0
221449,13/10/2020,18,MasterCard,Tap,20,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,54,Metro,0
221483,14/10/2020,7,Visa,Tap,19,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,54,Halifax,0
221537,14/10/2020,17,MasterCard,PIN,69,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,54,Barlcays,0
221614,14/10/2020,23,Visa,Tap,25,POS,Subscription,Russia,Russia,United Kingdom,F,54,Monzo,1
221641,14/10/2020,22,MasterCard,PIN,229,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,54,Monzo,0
221668,13/10/2020,8,Visa,Tap,19,Online,Subscription,India,India,United Kingdom,F,54,Barlcays,1
221719,13/10/2020,12,MasterCard,PIN,44,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,54,RBS,0
221739,13/10/2020,10,Visa,PIN,214,POS,Food,Russia,Russia,Russia,F,54,Halifax,0
221785,14/10/2020,16,Visa,PIN,164,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,54,Barclays,0
221989,13/10/2020,21,Visa,Tap,22,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,54,RBS,0
222114,13/10/2020,15,MasterCard,PIN,324,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,54,HSBC,0
222265,14/10/2020,9,Visa,Tap,25,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,54,Lloyds,0
222294,14/10/2020,17,Visa,Tap,16,POS,Services,United Kingdom,India,United Kingdom,M,54,TSB,1
222346,14/10/2020,10,Visa,PIN,175,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,54,Metro,0
222403,14/10/2020,7,Visa,PIN,192,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,54,Barclays,0
222569,14/10/2020,15,Visa,Tap,10,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,54,Halifax,0
222582,13/10/2020,23,MasterCard,PIN,167,ATM,Food,China,China,China,F,54,Halifax,0
222595,13/10/2020,14,Visa,PIN,224,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,54,Halifax,0
222636,13/10/2020,20,Visa,Tap,9,POS,Services,United Kingdom,USA,United Kingdom,F,54,Monzo,0
222655,13/10/2020,17,Visa,Tap,7,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,54,TSB,0
222680,13/10/2020,11,MasterCard,Tap,16,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,54,Barclays,0
222789,14/10/2020,21,Visa,PIN,356,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,54,Metro,0
222896,14/10/2020,11,MasterCard,Tap,22,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,54,Halifax,0
222925,13/10/2020,7,Visa,Tap,9,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,54,TSB,0
222951,14/10/2020,22,Visa,PIN,391,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,54,Barlcays,0
223055,13/10/2020,14,MasterCard,PIN,164,Online,Products,United Kingdom,India,United Kingdom,F,54,Barclays,0
223223,14/10/2020,22,MasterCard,PIN,331,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,54,Lloyds,0
223294,13/10/2020,10,Visa,PIN,266,Online,Services,United Kingdom,USA,United Kingdom,M,54,Metro,0
223426,14/10/2020,13,MasterCard,Tap,7,Online,Subscription,India,India,India,M,54,Monzo,0
223438,14/10/2020,11,MasterCard,Tap,24,POS,Subscription,United Kingdom,India,United Kingdom,M,54,Metro,0
223456,13/10/2020,18,MasterCard,Tap,15,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
223698,14/10/2020,20,Visa,PIN,134,Online,Fashion,India,India,India,M,54,TSB,0
223733,14/10/2020,19,MasterCard,Tap,29,ATM,Restaurant,United Kingdom,USA,United Kingdom,F,54,Barclays,0
223809,14/10/2020,11,Visa,Tap,22,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,M,54,HSBC,0
223840,14/10/2020,20,Visa,Tap,8,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,54,Metro,0
223865,14/10/2020,1,MasterCard,Tap,13,Online,Fashion,China,China,United Kingdom,F,54,Barclays,1
223880,13/10/2020,19,Visa,Tap,21,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,54,Lloyds,0
224032,14/10/2020,18,Visa,PIN,96,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,54,HSBC,0
224114,14/10/2020,7,MasterCard,Tap,26,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
224120,14/10/2020,9,MasterCard,Tap,19,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,54,Barclays,0
224251,14/10/2020,18,MasterCard,PIN,105,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,54,Halifax,0
224361,13/10/2020,11,Visa,PIN,63,Online,Subscription,India,India,India,M,54,Halifax,0
224437,14/10/2020,10,Visa,Tap,16,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,54,Lloyds,0
224677,14/10/2020,23,MasterCard,PIN,297,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,54,Monzo,0
224853,13/10/2020,15,Visa,Tap,16,ATM,Restaurant,United Kingdom,USA,United Kingdom,F,54,TSB,0
225009,14/10/2020,0,MasterCard,Tap,8,Online,Products,India,India,United Kingdom,M,54,Barlcays,1
225138,13/10/2020,11,MasterCard,Tap,28,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,54,RBS,0
225223,13/10/2020,7,Visa,Tap,11,Online,Gaming,United Kingdom,USA,United Kingdom,F,54,Lloyds,0
225237,14/10/2020,23,MasterCard,PIN,172,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,54,TSB,0
225259,14/10/2020,10,MasterCard,Tap,28,ATM,Restaurant,Russia,Russia,Russia,F,54,Barclays,0
225327,13/10/2020,11,Visa,Tap,11,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,54,Metro,0
225334,14/10/2020,21,MasterCard,Tap,29,POS,Services,China,China,China,F,54,Barclays,0
225353,14/10/2020,14,Visa,Tap,8,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,54,HSBC,0
225368,13/10/2020,21,MasterCard,PIN,74,POS,Restaurant,United Kingdom,India,United Kingdom,F,54,Barclays,0
225448,14/10/2020,11,Visa,PIN,253,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,54,Barclays,0
225493,13/10/2020,16,Visa,Tap,8,ATM,Restaurant,United Kingdom,Russia,United Kingdom,M,54,Monzo,0
225630,14/10/2020,8,Visa,PIN,115,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,54,Monzo,0
225764,13/10/2020,7,Visa,Tap,9,Online,Restaurant,United Kingdom,Russia,United Kingdom,M,54,Metro,1
225779,13/10/2020,22,MasterCard,PIN,280,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,54,RBS,0
225930,14/10/2020,15,Visa,PIN,235,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,54,Halifax,0
226052,13/10/2020,12,Visa,Tap,10,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,54,Barclays,0
226152,14/10/2020,10,MasterCard,PIN,75,Online,Subscription,USA,USA,USA,M,54,Barclays,0
226196,14/10/2020,14,Visa,PIN,296,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,54,Lloyds,0
226238,14/10/2020,11,Visa,PIN,169,ATM,Children,USA,USA,United Kingdom,F,54,Halifax,0
226241,14/10/2020,10,MasterCard,PIN,171,Online,Food,United Kingdom,Russia,United Kingdom,F,54,Barclays,0
226330,13/10/2020,20,MasterCard,PIN,341,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,54,Barlcays,0
226446,14/10/2020,8,MasterCard,PIN,157,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,54,Barlcays,0
226553,14/10/2020,10,MasterCard,Tap,29,ATM,Subscription,USA,USA,USA,F,54,Metro,0
226563,13/10/2020,22,MasterCard,Tap,6,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,54,Lloyds,0
226599,14/10/2020,19,Visa,Tap,11,ATM,Fashion,China,China,China,M,54,TSB,0
226675,14/10/2020,14,MasterCard,PIN,83,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,54,Metro,0
226774,13/10/2020,17,MasterCard,PIN,196,Online,Food,China,China,China,M,54,TSB,0
226827,13/10/2020,23,Visa,PIN,74,Online,Electronics,India,India,India,M,54,HSBC,0
226868,13/10/2020,17,Visa,PIN,30,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,54,RBS,0
227078,13/10/2020,8,Visa,Tap,9,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,54,Metro,0
227264,13/10/2020,22,MasterCard,PIN,31,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,54,Halifax,0
227383,14/10/2020,14,MasterCard,PIN,17,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,54,TSB,0
227428,14/10/2020,22,MasterCard,Tap,20,POS,Gaming,Russia,Russia,Russia,M,54,Barlcays,0
227564,14/10/2020,12,MasterCard,Tap,22,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,54,Monzo,0
227639,14/10/2020,17,MasterCard,Tap,28,POS,Products,Russia,Russia,Russia,M,54,Barclays,0
227645,14/10/2020,16,Visa,Tap,16,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
227727,13/10/2020,10,MasterCard,Tap,16,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,54,TSB,0
227756,13/10/2020,10,Visa,Tap,7,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,54,Metro,0
227859,14/10/2020,10,MasterCard,PIN,170,POS,Food,China,China,United Kingdom,M,54,Monzo,1
227863,14/10/2020,8,MasterCard,PIN,20,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,54,Barclays,0
227905,14/10/2020,12,MasterCard,PIN,363,POS,Services,Russia,Russia,Russia,M,54,Barclays,0
228112,14/10/2020,1,Visa,Tap,19,Online,Children,India,India,United Kingdom,F,54,Lloyds,1
228187,14/10/2020,7,MasterCard,Tap,20,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,54,Halifax,0
228282,14/10/2020,16,MasterCard,Tap,21,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,54,RBS,0
228362,14/10/2020,8,Visa,PIN,69,POS,Fashion,Russia,Russia,United Kingdom,M,54,Halifax,0
228390,14/10/2020,20,Visa,PIN,41,ATM,Fashion,China,China,United Kingdom,M,54,Metro,0
228407,14/10/2020,10,MasterCard,PIN,155,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
228451,14/10/2020,22,Visa,Tap,14,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,54,TSB,0
228545,13/10/2020,14,MasterCard,PIN,173,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,54,Barlcays,0
228565,13/10/2020,22,Visa,Tap,23,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,54,RBS,0
228683,14/10/2020,15,Visa,PIN,28,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,54,RBS,0
228722,14/10/2020,7,Visa,PIN,343,POS,Children,India,India,India,F,54,Barclays,0
228724,14/10/2020,18,Visa,Tap,29,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
228872,13/10/2020,7,Visa,PIN,113,Online,Gaming,USA,USA,USA,F,54,RBS,0
228875,13/10/2020,21,Visa,Tap,14,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,54,Barclays,0
228911,13/10/2020,8,MasterCard,PIN,21,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,54,Barclays,0
228917,13/10/2020,11,MasterCard,PIN,157,POS,Children,India,India,India,F,54,Barclays,0
229063,14/10/2020,13,MasterCard,Tap,23,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,54,TSB,0
229073,14/10/2020,21,MasterCard,Tap,20,ATM,Restaurant,India,India,India,M,54,TSB,0
229148,13/10/2020,12,Visa,PIN,180,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,54,RBS,0
229152,14/10/2020,12,Visa,PIN,159,POS,Restaurant,India,United Kingdom,India,M,54,TSB,0
229254,14/10/2020,18,MasterCard,PIN,256,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,54,RBS,0
229271,13/10/2020,16,Visa,Tap,10,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,54,Barclays,0
229321,14/10/2020,9,MasterCard,Tap,8,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,54,Lloyds,0
229359,14/10/2020,15,Visa,Tap,24,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
229380,14/10/2020,12,Visa,Tap,10,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,54,RBS,0
229412,13/10/2020,10,MasterCard,PIN,309,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,54,HSBC,0
229501,14/10/2020,9,MasterCard,Tap,9,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,54,Metro,0
229531,13/10/2020,18,MasterCard,Tap,19,POS,Services,USA,USA,United Kingdom,F,54,Barclays,0
229603,13/10/2020,7,Visa,PIN,246,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,54,RBS,0
229663,13/10/2020,7,MasterCard,PIN,314,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
229667,13/10/2020,8,Visa,PIN,104,POS,Fashion,United Kingdom,USA,United Kingdom,F,54,HSBC,0
229677,14/10/2020,9,MasterCard,PIN,25,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,54,Metro,0
229689,14/10/2020,18,MasterCard,Tap,9,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,54,TSB,0
229712,13/10/2020,22,Visa,Tap,24,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
229716,14/10/2020,15,MasterCard,Tap,18,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,54,TSB,0
229719,14/10/2020,16,Visa,Tap,22,ATM,Fashion,United Kingdom,USA,United Kingdom,M,54,TSB,0
229791,14/10/2020,21,Visa,Tap,25,Online,Entertainment,India,India,United Kingdom,F,54,Barclays,1
229835,13/10/2020,17,Visa,PIN,46,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,54,Metro,0
229862,14/10/2020,15,Visa,PIN,16,Online,Electronics,United Kingdom,China,United Kingdom,F,54,HSBC,1
230091,13/10/2020,7,Visa,Tap,27,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,54,Monzo,0
230123,14/10/2020,16,Visa,PIN,127,POS,Food,United Kingdom,India,United Kingdom,F,54,HSBC,0
230166,13/10/2020,21,Visa,Tap,13,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,54,Lloyds,0
230173,14/10/2020,15,Visa,PIN,119,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,54,Lloyds,0
230193,14/10/2020,17,Visa,Tap,16,ATM,Entertainment,United Kingdom,Russia,United Kingdom,M,54,TSB,0
230196,13/10/2020,10,Visa,Tap,19,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,54,Halifax,0
230228,14/10/2020,10,Visa,Tap,6,POS,Services,Russia,Russia,Russia,M,54,RBS,0
230310,13/10/2020,8,Visa,Tap,7,POS,Entertainment,China,China,China,M,54,HSBC,0
230372,14/10/2020,23,MasterCard,PIN,159,Online,Restaurant,Russia,Russia,Russia,M,54,Barlcays,0
230415,14/10/2020,17,MasterCard,PIN,226,Online,Electronics,China,China,United Kingdom,M,54,Barlcays,1
230416,13/10/2020,21,MasterCard,Tap,13,POS,Food,Russia,Russia,Russia,F,54,Barlcays,0
230424,14/10/2020,18,Visa,PIN,194,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,54,Barclays,0
230434,13/10/2020,13,MasterCard,PIN,207,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,54,TSB,0
230446,13/10/2020,7,Visa,PIN,349,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
230458,14/10/2020,1,MasterCard,Tap,30,ATM,Children,Russia,Russia,United Kingdom,M,54,RBS,1
230729,13/10/2020,13,MasterCard,Tap,22,POS,Restaurant,India,India,India,M,54,RBS,0
230730,13/10/2020,11,Visa,PIN,159,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,54,Monzo,0
230886,13/10/2020,23,MasterCard,Tap,14,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,54,Barlcays,0
230913,14/10/2020,19,MasterCard,PIN,314,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,54,Metro,0
230915,13/10/2020,11,MasterCard,PIN,182,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,54,HSBC,0
231031,14/10/2020,21,MasterCard,Tap,25,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,54,Barlcays,0
231040,14/10/2020,9,MasterCard,PIN,177,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,54,Monzo,0
231395,13/10/2020,21,MasterCard,PIN,385,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
231417,13/10/2020,7,Visa,Tap,9,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,54,Lloyds,0
231669,13/10/2020,15,MasterCard,Tap,16,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,54,RBS,0
231692,13/10/2020,7,MasterCard,PIN,306,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,54,Monzo,0
231693,13/10/2020,23,Visa,Tap,21,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
231711,14/10/2020,14,Visa,Tap,30,Online,Restaurant,China,China,China,M,54,Lloyds,0
231772,14/10/2020,23,MasterCard,PIN,39,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,54,Barclays,0
232124,13/10/2020,9,Visa,Tap,14,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,54,RBS,0
232356,13/10/2020,10,MasterCard,Tap,11,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,54,TSB,0
232441,13/10/2020,8,Visa,PIN,392,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,54,HSBC,0
232449,14/10/2020,18,MasterCard,Tap,10,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,54,HSBC,0
232503,13/10/2020,17,MasterCard,PIN,258,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,54,HSBC,0
232513,14/10/2020,23,MasterCard,Tap,24,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,54,Barlcays,0
232516,14/10/2020,9,Visa,Tap,27,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,54,RBS,0
232572,13/10/2020,9,Visa,PIN,222,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,54,Barlcays,0
232706,13/10/2020,22,MasterCard,Tap,5,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,54,HSBC,0
232743,13/10/2020,13,MasterCard,PIN,70,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
232802,13/10/2020,23,Visa,PIN,128,Online,Fashion,United Kingdom,USA,United Kingdom,F,54,Barclays,0
232883,14/10/2020,9,MasterCard,PIN,360,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,54,RBS,0
232962,14/10/2020,7,Visa,Tap,28,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,54,Halifax,0
233039,13/10/2020,21,MasterCard,Tap,6,Online,Subscription,China,China,China,F,54,Lloyds,0
233184,13/10/2020,13,Visa,PIN,146,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,54,Barclays,0
233217,13/10/2020,18,MasterCard,PIN,180,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,54,TSB,0
233404,13/10/2020,7,Visa,Tap,9,ATM,Children,India,India,United Kingdom,M,54,Barlcays,1
233521,14/10/2020,18,Visa,Tap,30,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,54,Halifax,0
233557,13/10/2020,16,MasterCard,PIN,140,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
233595,13/10/2020,15,Visa,Tap,27,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,54,RBS,0
233602,14/10/2020,17,MasterCard,Tap,24,POS,Services,United Kingdom,China,United Kingdom,M,54,TSB,0
233637,13/10/2020,10,Visa,PIN,242,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
233638,14/10/2020,20,MasterCard,Tap,19,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,54,HSBC,0
233641,14/10/2020,14,Visa,Tap,30,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,54,Barlcays,0
233712,13/10/2020,8,MasterCard,Tap,21,Online,Subscription,USA,USA,USA,F,54,HSBC,0
233731,13/10/2020,17,Visa,PIN,118,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,54,Barlcays,0
233803,14/10/2020,16,MasterCard,Tap,5,POS,Products,Russia,Russia,Russia,F,54,TSB,0
233871,14/10/2020,13,Visa,PIN,125,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,54,Barclays,0
